n_gen,success,best_fit,eval_first_sol,tgt_fit,elapsed_time,final_eval_counter,final_gen_mean_fit,final_gen_best_fit,final_gen_worst_fit,best_idv,final_gen_best_idv,seed,lambda,mu 
10000,True,-1.8973726034164429,13300,-2.0287246025767534,345.3875253200531,1000000,-1.8973838090896606,-1.8973759412765503,-1.8974002599716187,"[6.902093410491943, 4.715292930603027, -0.7034873366355896, -10.269573211669922, 3.217064619064331, 7.077988147735596, -6.659346580505371, 2.221916675567627, 5.972324371337891, -15.761463165283203, 20.955041885375977, -10.133871078491211, -0.5155978202819824, -1.7072265148162842, 5.323521614074707, 19.873668670654297, -7.11086368560791, -4.780082702636719, -0.7648675441741943, -3.45969820022583, 0.001204822794534266, 0.0016505469102412462, 0.001554176677018404, 0.0014800644712522626, 0.0016358984867110848, 0.0014196139527484775, 0.00227363221347332, 0.0010000000474974513, 0.0014302001800388098, 0.0022749637719243765, 0.0016483645886182785, 0.0022281112615019083, 0.0012811861233785748, 0.0014817420160397887, 0.0020125722512602806, 0.001572375069372356, 0.0017489288002252579, 0.0010000000474974513, 0.0010000000474974513, 0.0015486757038161159]","[6.902793884277344, 4.7139892578125, -0.7059859037399292, -10.26817512512207, 3.216893196105957, 7.0783514976501465, -6.657680988311768, 2.223085880279541, 5.974327564239502, -15.761837005615234, 20.956466674804688, -10.133890151977539, -0.5196790099143982, -1.7082937955856323, 5.324161529541016, 19.87410545349121, -7.111117362976074, -4.781830310821533, -0.7640494704246521, -3.4607579708099365, 0.0033023389987647533, 0.001983710564672947, 0.002163433702662587, 0.003050208790227771, 0.001226696535013616, 0.0025345294270664454, 0.0011660507880151272, 0.0018627833342179656, 0.001643459196202457, 0.0017388981068506837, 0.0014976320089772344, 0.002847441704943776, 0.0015323838451877236, 0.0018236753530800343, 0.0015931065427139401, 0.001882723649032414, 0.0017512737540528178, 0.0010000000474974513, 0.001808370347134769, 0.0017812656005844474]",244420,100,10
10000,False,-11.814846992492676,,-2.1310116538727533,391.37950134277344,1000000,-11.814851760864258,-11.814848899841309,-11.814860343933105,"[1.0079010725021362, 6.538740634918213, -2.7854578495025635, -6.3530731201171875, 18.56553840637207, -10.352747917175293, -6.9700517654418945, 5.008742332458496, -16.756441116333008, 14.446002960205078, -1.7721211910247803, -5.036067962646484, 13.986927032470703, -8.240148544311523, -11.632619857788086, 2.6815185546875, 13.086323738098145, -3.1419050693511963, 11.860233306884766, -20.63857650756836, 0.0010000000474974513, 0.0013501860667020082, 0.0012751544127240777, 0.0013172123581171036, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0013057157630100846, 0.0015126416692510247, 0.0012946975184604526, 0.001006182748824358, 0.0012697220081463456, 0.0010000000474974513, 0.0017892351606860757, 0.001268699299544096, 0.001053888932801783, 0.001208615256473422, 0.001019272138364613, 0.0010032074060291052, 0.0010000000474974513]","[1.0065945386886597, 6.539600372314453, -2.7840347290039062, -6.356110095977783, 18.56572723388672, -10.352971076965332, -6.970529079437256, 5.010739803314209, -16.753068923950195, 14.445804595947266, -1.776557207107544, -5.0331950187683105, 13.985361099243164, -8.240546226501465, -11.634537696838379, 2.6833865642547607, 13.085649490356445, -3.146364688873291, 11.860492706298828, -20.63791275024414, 0.0010000000474974513, 0.001157647930085659, 0.0010000000474974513, 0.0010000000474974513, 0.0014224955812096596, 0.0010000000474974513, 0.0011712332488968968, 0.001000661519356072, 0.0011308608809486032, 0.0011540442937985063, 0.001962821464985609, 0.0010000000474974513, 0.0010000000474974513, 0.0010502071818336844, 0.0010492425644770265, 0.0016571290325373411, 0.0015264673857018352, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",90604,100,10
10000,False,-12.071813583374023,,-2.1059976699212415,388.63202452659607,1000000,-12.071823120117188,-12.071816444396973,-12.0718355178833,"[4.169308662414551, 5.276069641113281, -1.1404025554656982, 6.709876537322998, 4.470588684082031, 6.970250606536865, -4.600680351257324, -5.6230998039245605, 10.142621994018555, 16.34361457824707, 7.7630109786987305, -3.3618814945220947, -4.961459636688232, -10.898187637329102, 2.8981361389160156, -9.13380241394043, 6.754415035247803, -2.308952808380127, -6.574400424957275, 8.01780891418457, 0.0011260390747338533, 0.0011049695312976837, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0020510186441242695, 0.0010398674057796597, 0.0025901778135448694, 0.0010000000474974513, 0.0010000000474974513, 0.001383602968417108, 0.0017608797643333673, 0.0013318791752681136, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]","[4.171051025390625, 5.27329158782959, -1.1391202211380005, 6.708540439605713, 4.465931415557861, 6.967965126037598, -4.599259853363037, -5.622334957122803, 10.144248962402344, 16.345355987548828, 7.760228633880615, -3.359349250793457, -4.96182918548584, -10.899558067321777, 2.898890495300293, -9.135037422180176, 6.749556064605713, -2.309429883956909, -6.57274866104126, 8.018810272216797, 0.002719614654779434, 0.0010000000474974513, 0.0010000000474974513, 0.0012233759043738246, 0.0027261446230113506, 0.0014187131309881806, 0.0014021398965269327, 0.0011382075026631355, 0.0015743165276944637, 0.0014279764145612717, 0.0010000000474974513, 0.0010000000474974513, 0.0023984103463590145, 0.0010000000474974513, 0.0010000000474974513, 0.0015932617243379354, 0.0023500961251556873, 0.004115658346563578, 0.0017678135773167014, 0.001429832074791193]",724909,100,10
10000,False,-13.209195137023926,,-2.151866834162822,385.982843875885,1000000,-13.209209442138672,-13.209200859069824,-13.209228515625,"[-13.843167304992676, -4.790299415588379, 12.176268577575684, -4.008631229400635, 0.10415656119585037, 17.171615600585938, -0.41789084672927856, -1.5008738040924072, 3.980848789215088, -3.419868230819702, 5.532363414764404, -3.100748062133789, -4.073876857757568, 1.5645184516906738, 4.147369861602783, -6.559022903442383, -2.4404311180114746, -12.303190231323242, -1.5970497131347656, -2.021831750869751, 0.0012979749590158463, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.001139736152254045, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0015054713003337383, 0.0010000000474974513, 0.003270279848948121, 0.0013041853671893477, 0.0010000000474974513, 0.0016386236529797316, 0.0010000000474974513, 0.0010000000474974513, 0.0011938461102545261, 0.002437983173877001, 0.0011605244362726808, 0.0015063361497595906]","[-13.846234321594238, -4.790310382843018, 12.176534652709961, -4.012626647949219, 0.10563889890909195, 17.170743942260742, -0.4206985831260681, -1.5010929107666016, 3.9785985946655273, -3.4232468605041504, 5.531946182250977, -3.0945167541503906, -4.0741353034973145, 1.5645689964294434, 4.149433612823486, -6.559971332550049, -2.44052791595459, -12.30268669128418, -1.5920809507369995, -2.026202440261841, 0.0011933032656088471, 0.0022588511928915977, 0.0010000000474974513, 0.001120902132242918, 0.0013141968520358205, 0.002067027147859335, 0.0015572665724903345, 0.003237963654100895, 0.0014829387655481696, 0.0015256854239851236, 0.0023198730777949095, 0.001414923812262714, 0.0016091268043965101, 0.0010693008080124855, 0.0020735461730509996, 0.0014228812651708722, 0.002021939493715763, 0.001057189772836864, 0.0010000000474974513, 0.0018122707260772586]",785990,100,10
10000,False,-12.135472297668457,,-1.9122450157238804,339.7790496349335,1000000,-12.135477066040039,-12.135473251342773,-12.13548469543457,"[1.8301528692245483, -12.861519813537598, 1.315132975578308, 2.4672043323516846, -6.214466571807861, -5.937286376953125, -3.1270384788513184, 5.455390453338623, 2.9912195205688477, 3.6569631099700928, -2.3485360145568848, -8.342243194580078, 7.390563011169434, -18.20447540283203, -5.704739570617676, -12.024561882019043, 0.28968557715415955, 3.9185075759887695, -2.08026123046875, 6.391077041625977, 0.001994976308196783, 0.0010000000474974513, 0.0010000000474974513, 0.0013909656554460526, 0.0010000000474974513, 0.0010000000474974513, 0.0014700820902362466, 0.0010000000474974513, 0.0010000000474974513, 0.0015760818496346474, 0.0010000000474974513, 0.0010418996680527925, 0.0010000000474974513, 0.0019358925055712461, 0.0010000000474974513, 0.0010351062519475818, 0.0015400969423353672, 0.0010000000474974513, 0.0010000000474974513, 0.0017866753041744232]","[1.8290643692016602, -12.863759994506836, 1.3096402883529663, 2.466015577316284, -6.214427947998047, -5.937893867492676, -3.123964786529541, 5.457635879516602, 2.9909634590148926, 3.6563634872436523, -2.3479971885681152, -8.339056015014648, 7.389364719390869, -18.204404830932617, -5.706848621368408, -12.027990341186523, 0.2901373505592346, 3.9166152477264404, -2.0811166763305664, 6.39218807220459, 0.002112876158207655, 0.0018862003926187754, 0.0014861618401482701, 0.0010426774388179183, 0.0012343378039076924, 0.001211063819937408, 0.0012668686686083674, 0.002361492719501257, 0.0016802088357508183, 0.0011085931910201907, 0.0013706700410693884, 0.0012666755355894566, 0.0010000000474974513, 0.0013017706805840135, 0.0013608915032818913, 0.0014372734585776925, 0.0016109843272715807, 0.0012733188923448324, 0.0010000000474974513, 0.001417253166437149]",493187,100,10
10000,False,-2.421437978744507,,-1.9763231176928622,335.94852209091187,1000000,-2.421447277069092,-2.421440839767456,-2.4214653968811035,"[1.093783974647522, -1.6031361818313599, 3.090297222137451, -8.284865379333496, 12.20871639251709, 7.678239345550537, -0.7485073804855347, -1.20003342628479, -15.990090370178223, 5.98711633682251, -2.852952003479004, -2.2811472415924072, -14.68189811706543, -3.9572644233703613, 14.2935152053833, -10.064929962158203, -7.400492191314697, -17.915388107299805, -12.827815055847168, -7.209618091583252, 0.0015128799714148045, 0.00156678247731179, 0.0010327749187126756, 0.0010000000474974513, 0.001231079688295722, 0.002036550547927618, 0.001066769240424037, 0.0012926016934216022, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.001449274132028222, 0.0010723137529566884, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0011275869328528643, 0.0010000000474974513, 0.0010000000474974513, 0.001267194515094161]","[1.0930343866348267, -1.60393488407135, 3.0885391235351562, -8.284017562866211, 12.207965850830078, 7.679488182067871, -0.7460678815841675, -1.1997860670089722, -15.985881805419922, 5.991186141967773, -2.8519582748413086, -2.281315803527832, -14.680793762207031, -3.957981586456299, 14.291943550109863, -10.061620712280273, -7.400484561920166, -17.91514015197754, -12.8262939453125, -7.208893775939941, 0.0010000000474974513, 0.0027705365791916847, 0.0015412401407957077, 0.0012863384326919913, 0.001514913747087121, 0.0011148310732096434, 0.0019556903280317783, 0.0018306922866031528, 0.001285433303564787, 0.002426624298095703, 0.0019451214466243982, 0.0011559056583791971, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.003061871975660324, 0.0010774376569315791]",693897,100,10
10000,False,-3.093947649002075,,-2.10285187215247,332.47341132164,1000000,-3.0939559936523438,-3.0939512252807617,-3.09397029876709,"[-6.336282253265381, 10.505000114440918, 12.995481491088867, -12.276090621948242, -10.430682182312012, 2.2983527183532715, -11.216312408447266, -6.266343116760254, -14.18183708190918, -15.976999282836914, -1.380873441696167, 11.840694427490234, -8.996116638183594, 2.913667678833008, 12.270554542541504, -0.08214128017425537, 3.3443479537963867, 9.673826217651367, 4.517915725708008, 18.03902816772461, 0.0017022158717736602, 0.0010000000474974513, 0.0021014618687331676, 0.0011324823135510087, 0.0010000000474974513, 0.003315079491585493, 0.001644072588533163, 0.002688421169295907, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0018403652356937528, 0.0029942637775093317, 0.0010000000474974513, 0.001131738885305822, 0.0021948786452412605, 0.002058557001873851, 0.0010000000474974513, 0.002506198128685355]","[-6.334301948547363, 10.505901336669922, 12.995471954345703, -12.277876853942871, -10.428349494934082, 2.2963593006134033, -11.217126846313477, -6.266736030578613, -14.180832862854004, -15.977068901062012, -1.3789068460464478, 11.843039512634277, -8.996474266052246, 2.916105270385742, 12.272871017456055, -0.0815163403749466, 3.3484156131744385, 9.674148559570312, 4.518393516540527, 18.036479949951172, 0.0016544712707400322, 0.002458328614011407, 0.0016175661003217101, 0.0011076664086431265, 0.0010665393201634288, 0.002555078361183405, 0.0012833947548642755, 0.0010000000474974513, 0.0023606077302247286, 0.0013218526728451252, 0.001088078017346561, 0.0013708742335438728, 0.001484288484789431, 0.001758526312187314, 0.0021804298739880323, 0.0014982627471908927, 0.0026096918154507875, 0.0014007684076204896, 0.0019367494387552142, 0.0010000000474974513]",51938,100,10
10000,False,-8.191951751708984,,-1.7731814095070872,327.60734701156616,1000000,-8.192098617553711,-8.192015647888184,-8.192329406738281,"[-11.90624713897705, 6.315517902374268, 0.08432337641716003, -4.280194282531738, 4.4542951583862305, 1.2958229780197144, -4.680243968963623, -2.8512299060821533, -4.540643215179443, -9.024110794067383, 1.4922163486480713, -5.7623677253723145, -2.1543920040130615, 12.014171600341797, 3.7602407932281494, 2.55194354057312, 3.642995834350586, -6.490062713623047, 3.05694842338562, -8.102681159973145, 0.0010000000474974513, 0.0013942838413640857, 0.0015065149636939168, 0.0015679168282076716, 0.001506586093455553, 0.0017426518024876714, 0.0010704316664487123, 0.0010000000474974513, 0.001245790859684348, 0.0014234002446755767, 0.0013297228142619133, 0.0010331167140975595, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010473940055817366, 0.0010000000474974513, 0.0010000000474974513, 0.0019787433557212353]","[-11.90034008026123, 6.312312602996826, 0.08127990365028381, -4.258440971374512, 4.437712669372559, 1.3052314519882202, -4.672025203704834, -2.8520631790161133, -4.547289848327637, -9.023674964904785, 1.428027629852295, -5.754542827606201, -2.153928518295288, 12.012106895446777, 3.767768144607544, 2.561113119125366, 3.618879795074463, -6.4818878173828125, 3.0604746341705322, -8.091464042663574, 0.004438177682459354, 0.0018856694223359227, 0.0053139133378863335, 0.0018575290450826287, 0.008412960916757584, 0.006579505279660225, 0.002008145907893777, 0.00553098926320672, 0.0010000000474974513, 0.004453365225344896, 0.005010621156543493, 0.0015012103831395507, 0.0033794131595641375, 0.0010000000474974513, 0.0025815279223024845, 0.0010000000474974513, 0.0012570911785587668, 0.00503440760076046, 0.0055990624241530895, 0.005554696079343557]",517033,100,10
10000,True,-1.6901582479476929,24000,-1.806761842372803,324.0671696662903,1000000,-1.6901696920394897,-1.6901612281799316,-1.6901811361312866,"[3.6463704109191895, -15.600969314575195, 12.993478775024414, -10.639384269714355, -0.6131779551506042, 8.911067008972168, -3.0548441410064697, 6.435710906982422, 2.271127939224243, 7.795528411865234, 8.243340492248535, -6.854292392730713, -5.798638343811035, -3.0379910469055176, -1.6384000778198242, 5.7602996826171875, 0.0012874325038865209, 19.78398895263672, -9.534286499023438, -3.3129758834838867, 0.0013559835497289896, 0.0010000000474974513, 0.002218913985416293, 0.0010000000474974513, 0.0010580733651295304, 0.0020250272937119007, 0.001936208107508719, 0.0028300145640969276, 0.0010000000474974513, 0.0012534885900095105, 0.0014449015725404024, 0.0016694122459739447, 0.0010000000474974513, 0.0010000000474974513, 0.0013444415526464581, 0.0010000000474974513, 0.0012327643344178796, 0.001786067383363843, 0.0010000000474974513, 0.0010022163623943925]","[3.647005558013916, -15.60165786743164, 12.994363784790039, -10.638636589050293, -0.6123291254043579, 8.910089492797852, -3.052436590194702, 6.436304092407227, 2.2730324268341064, 7.796263217926025, 8.244562149047852, -6.857266426086426, -5.799519062042236, -3.039735794067383, -1.6400787830352783, 5.758350849151611, 4.134504706598818e-05, 19.78194236755371, -9.534924507141113, -3.3128175735473633, 0.0014445401029661298, 0.0018220663769170642, 0.001543651451356709, 0.0014579262351617217, 0.0010000000474974513, 0.0011930563487112522, 0.0032789011020213366, 0.0013169097946956754, 0.0018914478132501245, 0.0039100926369428635, 0.0019748162012547255, 0.0010000000474974513, 0.0010000000474974513, 0.0030514784157276154, 0.004262079484760761, 0.002062825486063957, 0.0024750535376369953, 0.0010000000474974513, 0.0011290721595287323, 0.0033868695609271526]",4851,100,10
10000,False,-11.680496215820312,,-1.9490630321054419,311.3944442272186,1000000,-11.680502891540527,-11.680499076843262,-11.680513381958008,"[-15.089456558227539, -5.90855073928833, -0.5039790868759155, 6.722928524017334, -16.45124626159668, 8.588059425354004, 12.641735076904297, 1.9961276054382324, -1.4624569416046143, 1.7698185443878174, -8.534923553466797, -1.9300868511199951, 11.504426956176758, 3.0367019176483154, 3.096970319747925, -12.506027221679688, 1.5097806453704834, 8.557145118713379, 10.108455657958984, 0.5753218531608582, 0.0017682276666164398, 0.0010000000474974513, 0.002523640636354685, 0.0011409163707867265, 0.0011236571008339524, 0.0016439068131148815, 0.0015521077439188957, 0.002124933060258627, 0.0016772771487012506, 0.0010000000474974513, 0.0013732492225244641, 0.0017463956028223038, 0.001485100481659174, 0.003277820535004139, 0.0022703022696077824, 0.0010000000474974513, 0.001290169428102672, 0.0010789514053612947, 0.0010000000474974513, 0.002061730483546853]","[-15.089917182922363, -5.9131245613098145, -0.5002932548522949, 6.724118709564209, -16.45214080810547, 8.590254783630371, 12.646482467651367, 1.9919497966766357, -1.4649949073791504, 1.770864725112915, -8.536286354064941, -1.9317065477371216, 11.506972312927246, 3.036116123199463, 3.0973968505859375, -12.506190299987793, 1.510407567024231, 8.558646202087402, 10.10558795928955, 0.5757551193237305, 0.0021323240362107754, 0.0017980636330321431, 0.0010000000474974513, 0.0011491731274873018, 0.002487616380676627, 0.0010590506717562675, 0.0016542273806408048, 0.0013555795885622501, 0.0012123206397518516, 0.0012723800027742982, 0.0016010045073926449, 0.00373846385627985, 0.001140289823524654, 0.0013262300053611398, 0.001895772060379386, 0.0014699696330353618, 0.0012381812557578087, 0.0010000000474974513, 0.002397688338533044, 0.0010000000474974513]",758023,100,10
